File;Riga;Stringa
web_ui/webpages_embedded.c;126;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>📡 WiFi STA<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;127;<div class='sw-row'><label class='switch'><input type='checkbox' id='wifi_en' name='wifi_en'><span class='slider'></span></label><span>WiFi Abilitato</span></div>
web_ui/webpages_embedded.c;128;<div class='indent'>
web_ui/webpages_embedded.c;129;<div class='form-group'><label>SSID</label><input type='text' id='wifi_ssid' name='wifi_ssid'></div>
web_ui/webpages_embedded.c;130;<div class='form-group'><label>Password</label><input type='password' id='wifi_pwd' name='wifi_pwd'></div>
web_ui/webpages_embedded.c;131;<div class='sw-row'><label class='switch'><input type='checkbox' id='wifi_dhcp' name='wifi_dhcp'><span class='slider'></span></label><span>DHCP</span></div>
web_ui/webpages_embedded.c;132;</div></div>
web_ui/webpages_embedded.c;134;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'> NTP<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;135;"<div class='sw-row'><label class='switch'><input type='checkbox' id='ntp_en' name='ntp_en'><span class='slider'></span></label><span>NTP Abilitato</span><button type='button' onclick='syncNTP()' style='margin-left:10px; background:#f39c12; color:white; border:none; padding:8px 15px; border-radius:4px; cursor:pointer;'>Aggiorna</button><span id='current_time' style='margin-left:15px; font-weight:bold; color:#27ae60;'></span></div>"
web_ui/webpages_embedded.c;136;<div class='indent'>
web_ui/webpages_embedded.c;137;<div class='form-group'><label>Server NTP 1</label><input type='text' id='ntp_server1' name='ntp_server1' placeholder='time.google.com'></div>
web_ui/webpages_embedded.c;138;<div class='form-group'><label>Server NTP 2</label><input type='text' id='ntp_server2' name='ntp_server2' placeholder='pool.ntp.org'></div>
web_ui/webpages_embedded.c;139;<div class='form-group'><label>Offset Fuso Orario (ore)</label><input type='number' id='ntp_timezone_offset' name='ntp_timezone_offset' min='-12' max='12' placeholder='1'></div>
web_ui/webpages_embedded.c;140;</div></div>
web_ui/webpages_embedded.c;143;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>🔁 Server Remoto<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;144;<div class='sw-row'><label class='switch'><input type='checkbox' id='server_en' name='server_en'><span class='slider'></span></label><span>Server abilitato</span></div>
web_ui/webpages_embedded.c;145;form-group indent
web_ui/webpages_embedded.c;146;<div class='form-group indent'><label>Server serial</label><input type='text' id='server_serial' name='server_serial' placeholder='AD-34-DFG-333'></div>
web_ui/webpages_embedded.c;147;<div class='form-group indent'><label>Server password (MD5)</label><input type='text' id='server_password' name='server_password' placeholder='c1ef6429c5e0f753ff24a114de6ee7d4'></div>
web_ui/webpages_embedded.c;148;</div>
web_ui/webpages_embedded.c;150;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>📊 Logging Remoto<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;151;<div class='sw-row'><label class='switch'><input type='checkbox' id='remote_log_broadcast' name='remote_log_broadcast'><span class='slider'></span></label><span>Usa broadcast UDP</span></div>
web_ui/webpages_embedded.c;152;<div class='sw-row'><label class='switch'><input type='checkbox' id='remote_log_sd' name='remote_log_sd'><span class='slider'></span></label><span>Salva log su SD</span></div>
web_ui/webpages_embedded.c;153;<div class='sw-row'><label class='switch'><input type='checkbox' id='enable_api_log' name='enable_api_log'><span class='slider'></span></label><span>Disabilita log POST/GET API</span></div>
web_ui/webpages_embedded.c;154;"<div class='form-group indent'><label>Porta UDP</label><input type='number' id='remote_log_port' name='remote_log_port' min='1024' max='65535' placeholder='9514' style='width:120px; padding:6px; border:1px solid #ddd; border-radius:4px;'></div>"
web_ui/webpages_embedded.c;155;</div>
web_ui/webpages_embedded.c;157;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>🔌 Periferiche Hardware<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;158;<div class='sw-row'><label class='switch'><input type='checkbox' id='io_exp' name='io_exp'><span class='slider'></span></label><span>I/O Expander</span></div>
web_ui/webpages_embedded.c;159;<div class='sw-row'><label class='switch'><input type='checkbox' id='temp' name='temp'><span class='slider'></span></label><span>Sensore Temperatura</span></div>
web_ui/webpages_embedded.c;160;<div class='sw-row'><label class='switch'><input type='checkbox' id='led' name='led'><span class='slider'></span></label><span>LED Strip (WS2812)</span></div>
web_ui/webpages_embedded.c;161;"<div class='form-group indent'><label>Numero di LED</label><input type='number' id='led_count' name='led_count' min='1' max='512' style='width:120px; padding:6px; border:1px solid #ddd; border-radius:4px;'></div>"
web_ui/webpages_embedded.c;162;<div class='sw-row'><label class='switch'><input type='checkbox' id='rs232' name='rs232'><span class='slider'></span></label><span>UART RS232</span></div>
web_ui/webpages_embedded.c;163;<div class='sw-row'><label class='switch'><input type='checkbox' id='rs485' name='rs485'><span class='slider'></span></label><span>UART RS485</span></div>
web_ui/webpages_embedded.c;164;<div class='sw-row'><label class='switch'><input type='checkbox' id='mdb' name='mdb'><span class='slider'></span></label><span>MDB Engine</span></div>
web_ui/webpages_embedded.c;165;<div class='sw-row'><label class='switch'><input type='checkbox' id='eeprom' name='eeprom'><span class='slider'></span></label><span>EEPROM 24LC16</span></div>
web_ui/webpages_embedded.c;166;<div class='sw-row'><label class='switch'><input type='checkbox' id='sd_card' name='sd_card'><span class='slider'></span></label><span>Scheda SD</span></div>
web_ui/webpages_embedded.c;167;<div class='sw-row'><label class='switch'><input type='checkbox' id='pwm1' name='pwm1'><span class='slider'></span></label><span>PWM Canale 1</span></div>
web_ui/webpages_embedded.c;168;<div class='sw-row'><label class='switch'><input type='checkbox' id='pwm2' name='pwm2'><span class='slider'></span></label><span>PWM Canale 2</span></div>
web_ui/webpages_embedded.c;169;</div>
web_ui/webpages_embedded.c;171;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>🔍 Scanner USB (CDC)<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;172;<div class='sw-row'><label class='switch'><input type='checkbox' id='scanner_en' name='scanner_en'><span class='slider'></span></label><span>Scanner USB (CDC)</span></div>
web_ui/webpages_embedded.c;173;<div class='form-group indent'><label>VID</label><input type='text' id='scanner_vid' name='scanner_vid' placeholder='0x1EAB' style='width:120px'></div>
web_ui/webpages_embedded.c;174;<div class='form-group indent'><label>PID</label><input type='text' id='scanner_pid' name='scanner_pid' placeholder='0x0006' style='width:120px'></div>
web_ui/webpages_embedded.c;175;<div class='form-group indent'><label>Dual PID (opzionale)</label><input type='text' id='scanner_dual_pid' name='scanner_dual_pid' placeholder='0x0000' style='width:120px'></div>
web_ui/webpages_embedded.c;176;<div class='form-group indent'><label>Attesa post-lettura (ms)</label><input type='number' id='scanner_cooldown_ms' name='scanner_cooldown_ms' min='500' max='60000' step='100' value='10000' style='width:140px'></div>
web_ui/webpages_embedded.c;177;</div>
web_ui/webpages_embedded.c;179;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>⏱️ Timeouts<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;180;<div class='form-row'>
web_ui/webpages_embedded.c;181;<div class='form-group'><label>Uscita da Scelta Programmi (s)</label><input type='number' id='timeout_language_return_s' name='timeout_language_return_s' min='1' max='600' step='1' value='60' style='width:140px'></div>
web_ui/webpages_embedded.c;182;<div class='form-group'><label>Uscita da scelta lingua (s)</label><input type='number' id='timeout_language_exit_s' name='timeout_language_exit_s' min='1' max='600' step='1' value='60' style='width:140px'></div>
web_ui/webpages_embedded.c;183;</div>
web_ui/webpages_embedded.c;184;<div class='form-group'><label>Velocità Slideshow (ms)</label><input type='number' id='slideshow_speed_ms' name='slideshow_speed_ms' min='1000' max='30000' step='500' value='5000' style='width:140px' placeholder='Tempo transizione immagini'></div>
web_ui/webpages_embedded.c;185;</div>
web_ui/webpages_embedded.c;187;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>📺 Display<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;188;<div class='sw-row'><label class='switch'><input type='checkbox' id='display_en' name='display_en'><span class='slider'></span></label><span>Display abilitato</span></div>
web_ui/webpages_embedded.c;189;<div class='form-group'><label>Luminosità LCD (<span id='bright_val'>--</span>%)</label>
web_ui/webpages_embedded.c;190;<input type='range' id='lcd_bright' name='lcd_bright' min='0' max='100' style='width:100%' oninput='onDisplayBrightInput(this.value)'></div>
web_ui/webpages_embedded.c;191;<div class='lvgl-test-status' id='lvgl_test_status'>Modalità test LVGL inattiva</div>
web_ui/webpages_embedded.c;192;<div class='lvgl-test-buttons'>
web_ui/webpages_embedded.c;193;"<button type='button' onclick='triggerLvglPage(\""boot_logo\"")'>Logo Boot</button>"
web_ui/webpages_embedded.c;194;"<button type='button' onclick='triggerLvglPage(\""main\"")'>Pagina Principale</button>"
web_ui/webpages_embedded.c;195;"<button type='button' onclick='triggerLvglPage(\""ads\"")'>Slideshow</button>"
web_ui/webpages_embedded.c;196;"<button type='button' onclick='triggerLvglPage(\""language\"")'>Scelta Lingua</button>"
web_ui/webpages_embedded.c;197;"<button type='button' onclick='triggerLvglPage(\""out_of_service\"")'>Fuori Servizio</button>"
web_ui/webpages_embedded.c;198;<button type='button' class='reboot' onclick='triggerLvglReboot()'>🔄 Reboot App</button>
web_ui/webpages_embedded.c;199;</div>
web_ui/webpages_embedded.c;200;</div>
web_ui/webpages_embedded.c;202;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>🔘 GPIO Ausiliario (GPIO33)<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;203;<div class='indent'>
web_ui/webpages_embedded.c;204;<b>GPIO 33</b>
web_ui/webpages_embedded.c;205;<div class='form-group'><label>Modalità</label>
web_ui/webpages_embedded.c;206;"<select id='g33_mode' style='width:100%; padding:8px;'><option value='0'>Input (Float)</option><option value='1'>Input (Pull-up)</option><option value='2'>Input (Pull-down)</option><option value='3'>Output</option></select></div>"
web_ui/webpages_embedded.c;207;<div class='sw-row'><label class='switch'><input type='checkbox' id='g33_state'><span class='slider'></span></label><span>Stato Iniziale (Solo Out)</span></div>
web_ui/webpages_embedded.c;208;</div></div>
web_ui/webpages_embedded.c;210;"<div class='section collapsed'><h2 onclick='var s=this.parentElement;s.classList.toggle(\""collapsed\"");var i=this.querySelector(\"".section-toggle-icon\"");if(i){i.innerText=s.classList.contains(\""collapsed\"")?\""▸\"":\""▾\"";}' tabindex='0'>📡 CCTalk<span class='section-toggle-icon'>▸</span></h2>"
web_ui/webpages_embedded.c;211;<div class='form-group'><label>ADDR Gettoniera (1-255)</label><input type='number' id='cctalk_addr' min='1' max='255' style='width:80px'></div>
web_ui/webpages_embedded.c;212;<div class='form-group'><label>Baudrate</label><input type='text' id='cctalk_baud' readonly></div>
web_ui/webpages_embedded.c;213;<div class='form-group'><label>Data Bits</label><input type='text' id='cctalk_bits' readonly></div>
web_ui/webpages_embedded.c;214;<div class='form-group'><label>Parità (0:None, 1:Odd, 2:Even)</label><input type='text' id='cctalk_par' readonly></div>
web_ui/webpages_embedded.c;215;<div class='form-group'><label>Stop Bits (1, 2)</label><input type='text' id='cctalk_stop' readonly></div>
web_ui/webpages_embedded.c;216;<div class='form-group'><label>Buffer RX</label><input type='text' id='cctalk_rx' readonly></div>
web_ui/webpages_embedded.c;217;<div class='form-group'><label>Buffer TX</label><input type='text' id='cctalk_tx' readonly></div>
web_ui/webpages_embedded.c;218;<div class='sw-row'><label class='switch'><input type='checkbox' id='cctalk_log_txrx'><span class='slider'></span></label><span>Log TX/RX</span></div>
web_ui/webpages_embedded.c;219;"<div style='font-size:12px;color:#7f8c8d;margin-top:6px;'>Configurazione fissa driver CCTalk (GPIO20/GPIO21, 9600 8N1).</div>"
web_ui/webpages_embedded.c;220;</div>
web_ui/webpages_embedded.c;221;<div class='section'><h2>(TAG) Porte Seriali</h2>
web_ui/webpages_embedded.c;222;<details><summary><b>RS232 Configuration</b></summary>
web_ui/webpages_embedded.c;223;<div class='form-group'><label>Baudrate</label><input type='text' id='rs232_baud'></div>
web_ui/webpages_embedded.c;224;<div class='form-group'><label>Data Bits</label><input type='text' id='rs232_bits'></div>
web_ui/webpages_embedded.c;225;<div class='form-group'><label>Parità (0:None, 1:Odd, 2:Even)</label><input type='text' id='rs232_par'></div>
web_ui/webpages_embedded.c;226;<div class='form-group'><label>Stop Bits (1, 2)</label><input type='text' id='rs232_stop'></div>
web_ui/webpages_embedded.c;227;<div class='form-group'><label>Buffer RX</label><input type='text' id='rs232_rx'></div>
web_ui/webpages_embedded.c;228;<div class='form-group'><label>Buffer TX</label><input type='text' id='rs232_tx'></div>
web_ui/webpages_embedded.c;229;</details>
web_ui/webpages_embedded.c;230;<details style='margin-top:10px'><summary><b>RS485 Configuration</b></summary>
web_ui/webpages_embedded.c;231;<div class='form-group'><label>Baudrate</label><input type='text' id='rs485_baud'></div>
web_ui/webpages_embedded.c;232;<div class='form-group'><label>Data Bits</label><input type='text' id='rs485_bits'></div>
web_ui/webpages_embedded.c;233;<div class='form-group'><label>Parità (0:None, 1:Odd, 2:Even)</label><input type='text' id='rs485_par'></div>
